french,fertility,prob
sortes,1,0.17194160153175775
profiteront-ils,0,0.016284786137047185
profiteront-ils,4,0.0036967010177364683
profiteront-ils,2,0.5880056937925227
profiteront-ils,3,0.0929839410124902
profiteront-ils,1,0.29902887804020334
exploitation,0,0.3660492609965264
exploitation,2,0.06293508089823646
exploitation,3,0.0016608347489518842
exploitation,1,0.5693548233562852
inverser,0,0.15206918096514538
inverser,2,0.12150308445681858
inverser,3,0.004979181126355533
inverser,1,0.7214485534516805
interdépendants,0,0.8920241046438643
interdépendants,2,0.0029828197468167593
interdépendants,1,0.10499307560931895
intervenants,0,0.3030531840569695
intervenants,4,0.0006123244729411931
intervenants,7,0.11849304320326745
intervenants,9,0.018272007613804417
intervenants,10,0.0003135372418808143
intervenants,2,0.24385631931095722
intervenants,3,0.025481937914253714
intervenants,8,0.18461638540599187
intervenants,6,0.011638359868464985
intervenants,1,0.09366290091146881
dimage,0,0.8831984252919673
dimage,2,0.00334154907383956
dimage,1,0.113460025634193
galop,4,0.2843956657143402
galop,2,0.15654665642361476
galop,3,0.5251389139860575
galop,5,0.03312995541377809
galop,6,0.0007888084622094708
collectivités,4,0.06563034736923655
collectivités,2,0.3048740000585849
collectivités,3,0.605761635047551
collectivités,5,0.0016145961229456491
collectivités,1,0.022119421401681924
léger,0,0.5611864919309391
léger,2,0.05130409397573376
léger,3,0.0018753049345871357
léger,1,0.38563410915874
annuel,0,0.12573017860207267
annuel,2,0.11963236881915006
annuel,3,0.005554792153939647
annuel,1,0.7490826604248377
zéro,0,0.08999099116847677
zéro,4,0.011530520131089161
zéro,2,0.12619511806338846
zéro,3,0.0959910722713001
zéro,5,0.00030976010959093004
zéro,1,0.6759825382561546
oostlander,0,0.05864904871757351
oostlander,2,0.0996161481310652
oostlander,3,0.0023938672942888603
oostlander,1,0.8393409358570724
ancien,0,0.511908754755669
ancien,2,0.05441793425095459
ancien,3,0.0017586848241824375
ancien,1,0.431914626169194
sélargit,0,0.12152621154372951
sélargit,2,0.1480283942247038
sélargit,3,0.006723733119383833
sélargit,1,0.7237216611121828
dépendance,0,0.4072843712202842
dépendance,4,0.029752671773672853
dépendance,2,0.23470993391453265
dépendance,3,0.19714264445332594
dépendance,5,0.0010783668822588102
dépendance,1,0.1300320117559255
soutiens,0,0.2655654411865944
soutiens,4,0.008203624857716947
soutiens,2,0.1842092963154811
soutiens,3,0.07363974910382043
soutiens,5,0.00022686505510912937
soutiens,1,0.46815502348127797
déménager,0,0.004723778047771873
déménager,4,0.001810969315052056
déménager,2,0.7391821525044496
déménager,3,0.07696371110871582
déménager,1,0.1773193890240106
sont,0,0.40048317564650443
sont,4,0.0010964863691121929
sont,2,0.13480974012685254
sont,3,0.019392264732794765
sont,5,1.7267877036418786e-5
sont,1,0.44420106524769964
préoccupations,0,0.18969190371194086
préoccupations,4,0.00024938489964443486
préoccupations,2,0.15568006314476743
préoccupations,3,0.011328093647636688
préoccupations,1,0.6430505545960107
sexuelle,0,0.49056937498041286
sexuelle,4,0.010546507248221357
sexuelle,2,0.16022289289964076
sexuelle,3,0.11191466273704401
sexuelle,5,0.0002390074722864173
sexuelle,1,0.2265075546623945
réglementations,0,0.7019846036118166
réglementations,2,0.025040844653769097
réglementations,3,0.0006721606741144375
réglementations,1,0.27230239106029985
productif,0,0.10755516508655188
productif,2,0.1199802377127507
productif,3,0.0043265036920670675
productif,1,0.7681380935086305
réfléchissons,4,0.5594711605026893
réfléchissons,2,0.03232854455926506
réfléchissons,3,0.34042281056653334
réfléchissons,5,0.06611100863097477
réfléchissons,6,0.0016664757405374497
grande,0,0.541781307377493
grande,2,0.048716923934891264
grande,3,0.00152370261532718
grande,1,0.4079780660722887
instances,4,0.556619099478815
instances,2,0.0339794268556339
instances,3,0.3455615116505953
instances,5,0.06232614323580022
instances,6,0.0015138187791554271
vivante,4,0.0769897530442491
vivante,2,0.2832729313750169
vivante,3,0.6183301520555522
vivante,5,0.0021749369785736047
vivante,1,0.019232226546608274
bases,0,0.33036618467566786
bases,2,0.07116918008026064
bases,3,0.0020934273272125415
bases,1,0.5963712079168589
soutenons,0,0.29026726607050035
soutenons,4,0.01819807682919709
soutenons,2,0.21916850082364986
soutenons,3,0.11549147352452452
soutenons,5,0.0007012195183234152
soutenons,1,0.3561734632338047
saisie,0,0.0015273300980340999
saisie,4,0.03577308295249641
saisie,2,0.6022493518740635
saisie,3,0.2534467740559148
saisie,5,0.001308305024264725
saisie,1,0.1056951559952266
dexiger,0,0.8633558841143013
dexiger,2,0.004898486043129349
dexiger,1,0.13174562984256924
engager,0,0.2885534993977809
engager,4,0.017038422494221196
engager,2,0.10575917414074264
engager,3,0.17074161492314702
engager,5,0.00037706224454570243
engager,1,0.41753022679956253
consommons,0,0.049778933438610465
consommons,2,0.12461914899264956
consommons,3,0.004349934300427977
consommons,1,0.8212519832683121
libéré,4,0.014815934836303937
libéré,2,0.5423507816174993
libéré,3,0.17607882788739448
libéré,5,0.00022539692690750655
libéré,1,0.2665290587318948
rendements,0,0.1583374755479414
rendements,2,0.13424374587614332
rendements,3,0.006292778178142616
rendements,1,0.7011260003977726
garcía,0,0.04833111264904076
garcía,2,0.09273839259965844
garcía,3,0.0021106803927666397
garcía,1,0.856819814358534
lentreprise,0,0.05221555119550611
lentreprise,4,0.0009091569420188604
lentreprise,2,0.4327415025571301
lentreprise,3,0.040986367637040395
lentreprise,1,0.4731474216683045
recouvrent,0,0.4727099214255859
recouvrent,2,0.051973842858208635
recouvrent,3,0.0013259186905081304
recouvrent,1,0.4739903170256973
par,0,0.6350088255443638
par,4,4.5334248054405626e-5
par,2,0.04766021835981078
par,3,0.002668476923185875
par,1,0.3146171449245852
européen,0,0.18903361289102408
européen,4,5.921087194160074e-5
européen,2,0.10822480192258824
européen,3,0.005064530600899601
européen,1,0.6976178437135465
fatalité,0,0.08308438615078674
fatalité,4,0.033488020389276466
fatalité,2,0.17550689390477187
fatalité,3,0.32866433834752007
fatalité,5,0.0007762011936820629
fatalité,1,0.37848016001396284
contrecur,0,0.14896280913807206
contrecur,2,0.09237712923769863
contrecur,3,0.0027654608727456067
contrecur,1,0.7558946007514836
craint,0,0.8292335035520795
craint,2,0.007645869521140191
craint,1,0.16312062692678034
insisterai,0,0.1351774502141962
insisterai,2,0.12733423982332578
insisterai,3,0.005336376046515187
insisterai,1,0.7321519339159628
résout,0,0.12582803906397935
résout,2,0.10376252694441404
résout,3,0.003196555686474852
résout,1,0.7672128783051317
dencourager,0,0.1757670833806704
dencourager,2,0.13392678022606652
dencourager,3,0.006506136298306626
dencourager,1,0.6838000000949565
mue,0,0.09557773001837895
mue,2,0.09393345168423045
mue,3,0.0025269473663953198
mue,1,0.8079618709309953
finir,0,0.17563825740140626
finir,4,0.02678809319132874
finir,2,0.2665170323945543
finir,3,0.22419108369715557
finir,5,0.0007966155467340513
finir,1,0.306068917768821
entraînements,0,0.016275230092687245
entraînements,4,0.004133917278351429
entraînements,2,0.5826185674013885
entraînements,3,0.10051562024610522
entraînements,1,0.2964566649814675
triés,0,0.8806446211737416
triés,2,0.003588310407565592
triés,1,0.11576706841869276
déroulement,4,0.07837741140973045
déroulement,2,0.29406683370066594
déroulement,3,0.6051534747546508
déroulement,5,0.0022231941753363895
déroulement,1,0.020179085959616525
poids,0,0.7284141082315886
poids,4,0.006674612552313173
poids,2,0.03008979823328132
poids,3,0.059445563618479975
poids,5,0.0001561376241304554
poids,1,0.17521977974020664
réclament,0,0.08784206907856618
réclament,2,0.11592305079991364
réclament,3,0.003849070646019635
réclament,1,0.7923858094755005
retrousser,0,0.8720499595244493
retrousser,2,0.004111000270371938
retrousser,1,0.12383904020517872
là-bas,0,0.8798009135426036
là-bas,2,0.0035789854883313513
là-bas,1,0.1166201009690652
vont-ils,4,0.05578114392354511
vont-ils,2,0.46920937438932986
vont-ils,3,0.38505199432991655
vont-ils,5,0.0019512138051664461
vont-ils,1,0.08800627355204205
lattention,0,0.22659392161863273
lattention,4,0.10624731530248131
lattention,2,0.06898859226549846
lattention,3,0.046029661598321656
lattention,5,0.013545546862197087
lattention,6,0.0003412815148792631
lattention,1,0.5382536808379895
sous-jacente,0,0.08475517631854532
sous-jacente,4,0.0009752666093820619
sous-jacente,2,0.3208409011644841
sous-jacente,3,0.035607046279836144
sous-jacente,1,0.5578216096277524
légiférerez,4,0.6475572206741775
légiférerez,2,0.015303866650149071
légiférerez,3,0.25930203232476656
légiférerez,5,0.07605747605346615
légiférerez,6,0.0017794042974405581
office,0,0.009800747044522563
office,4,0.002312174837098384
office,2,0.6674518270353359
office,3,0.08096763109051862
office,1,0.2394676199925246
mangée,4,0.06320064421248885
mangée,2,0.3282796489316304
mangée,3,0.5798454789894718
mangée,5,0.0015889686510633804
mangée,1,0.027085259215345568
revendications,0,0.3235282304214728
revendications,2,0.10668445403887082
revendications,3,0.005230139490201056
revendications,1,0.5645571760494553
compensation,0,0.09720897478260522
compensation,2,0.1044225429281439
compensation,3,0.003286496487560951
compensation,1,0.7950819858016899
apport,0,0.16153257797860446
apport,2,0.1207241994169916
apport,3,0.004857596952847541
apport,1,0.7128856256515563
distingue,0,0.8850521223418946
distingue,2,0.0031886429157301447
distingue,1,0.11175923474237529
intéresse,0,0.05829539180939297
intéresse,2,0.14093235455867945
intéresse,3,0.006208933806249094
intéresse,1,0.7945633198256784
feedback,0,0.032721508067716024
feedback,4,0.000915982152474767
feedback,2,0.4390300657141239
feedback,3,0.041460975391631315
feedback,1,0.485871468674054
étiquettes,0,0.28769616285766747
étiquettes,4,0.03603580244363999
étiquettes,2,0.35585929329246896
étiquettes,3,0.22381273983952713
étiquettes,5,0.001385154968689749
étiquettes,1,0.0952108465980068
satisfaisants,4,0.4864878578494272
satisfaisants,2,0.054985809490578
satisfaisants,3,0.40323098601588336
satisfaisants,5,0.05392765691654077
satisfaisants,6,0.0013676897275705674
loire-atlantique,4,0.10207033972214849
loire-atlantique,2,0.2360429396351888
loire-atlantique,3,0.6468616274822965
loire-atlantique,5,0.0032608815742347945
loire-atlantique,1,0.01176421158613141
tadjikistan,4,0.06424138051885685
tadjikistan,2,0.32075681920134724
tadjikistan,3,0.5877648799241524
tadjikistan,5,0.0016198786384384485
tadjikistan,1,0.02561704171720515
déroger,0,0.1740229514737218
déroger,2,0.12872454779134018
déroger,3,0.00597549575333812
déroger,1,0.6912770049815998
théorie,0,0.06863556182520057
théorie,4,0.17823875416962254
théorie,2,0.08377824703772617
théorie,3,0.12521242432681268
théorie,5,0.017422649256233887
théorie,6,0.0003887289365779958
théorie,1,0.526323634447826
sunday,0,0.9004871389928162
sunday,2,0.0023613389233923354
sunday,1,0.09715152208379148
scandales,0,0.15690217656728067
scandales,2,0.11504301712439392
scandales,3,0.004941890744745002
scandales,1,0.7231129155635803
modifiée,0,0.12777909283117617
modifiée,2,0.12566953308785206
modifiée,3,0.005117890552033963
modifiée,1,0.7414334835289378
cadre,0,0.33366830227851507
cadre,4,0.00016652452328026112
cadre,2,0.11876848944113409
cadre,3,0.008345722988548403
cadre,1,0.5390509607685221
orale,0,0.24488311684228553
orale,4,0.0006424379720850892
orale,2,0.2203032050731764
orale,3,0.023097269408301434
orale,1,0.5110739707041515
affronter,0,0.12319665717441412
affronter,2,0.1346435003309111
affronter,3,0.005784629817582567
affronter,1,0.7363752126770923
one,0,0.862532176784937
one,2,0.004723396738152218
one,1,0.13274442647691093
affaiblissent,4,0.08084042658213547
affaiblissent,2,0.18628963297032
affaiblissent,3,0.7244957304102972
affaiblissent,5,0.0018451341948691547
affaiblissent,1,0.006529075842378069
mercredi,0,0.12530457302843545
mercredi,2,0.11933312354307754
mercredi,3,0.004646882610534042
mercredi,1,0.7507154208179528
écossaise,0,0.008194769661229964
écossaise,4,0.003088876627812836
écossaise,2,0.672672215170507
écossaise,3,0.09494819042535266
écossaise,1,0.22109594811509756
evans,0,0.07921069552107504
evans,4,0.0019472258372565717
evans,2,0.28897147809579005
evans,3,0.04299995659080891
evans,1,0.5868706439550695
ribeiro,0,0.11634369059287583
ribeiro,2,0.12404945993191165
ribeiro,3,0.005561412193853289
ribeiro,1,0.7540454372813592
lacceptation,0,0.06873029956571045
lacceptation,2,0.09477444835369507
lacceptation,3,0.002216859632083465
lacceptation,1,0.8342783924485111
ex,0,0.0910761765515189
ex,2,0.10487112799962275
ex,3,0.002989366753982991
ex,1,0.8010633286948754
craignons,0,0.1170413685221182
craignons,2,0.0867041833567306
craignons,3,0.0022088524510133914
craignons,1,0.7940455956701378
omission,0,0.16360642886788918
omission,2,0.11750682879008915
omission,3,0.00458641387411671
omission,1,0.7143003284679049
établie,0,0.4414777479928541
établie,4,0.036688535572309035
établie,2,0.11745452126766634
établie,3,0.3409999962383579
établie,5,0.0008749961938521964
établie,1,0.06250420273496046
concernés,0,0.4787523075146275
concernés,4,0.00104042914952898
concernés,2,0.19482328453596343
concernés,3,0.02752497760334776
concernés,1,0.29785900119653236
concernent,0,0.2911088963691482
concernent,4,0.00020469494431173024
concernent,2,0.14702192571086609
concernent,3,0.010481377136764468
concernent,1,0.5511831058389094
accepte,0,0.1565089033093198
accepte,2,0.11915623634564766
accepte,3,0.0048261581922302305
accepte,1,0.7195087021528023
figurer,0,0.4503763205985231
figurer,4,0.0010206461764403398
figurer,2,0.17567409114193389
figurer,3,0.026268087954661415
figurer,1,0.3466608541284414
offrir,0,0.5622106547832897
offrir,4,0.01359760863592501
offrir,2,0.07862003253271015
offrir,3,0.12688395740622885
offrir,5,0.0003275470928588528
offrir,1,0.2183601995489875
contamine,0,0.11530484462194608
contamine,2,0.09278683842520624
contamine,3,0.0025592228213930064
contamine,1,0.7893490941314547
damos,0,0.01729573124962542
damos,4,0.0025219602599156174
damos,2,0.601966697134133
damos,3,0.07904032473065215
damos,1,0.29917528662567383
avantageux,4,0.5317293882365413
avantageux,2,0.03817422518295616
avantageux,3,0.35907274868618794
avantageux,5,0.06903801863494925
avantageux,6,0.001985619259365403
rend,0,0.08340453432446364
rend,4,0.015432036860895748
rend,2,0.1487398011086834
rend,3,0.15138169274026628
rend,5,0.0003712553597303608
rend,1,0.6006706796059607
biodiversité,0,0.1660236564313682
biodiversité,2,0.12851708327439704
biodiversité,3,0.005705086661836559
biodiversité,1,0.6997541736323982
beurre,0,0.10500568960571215
beurre,2,0.10054764110268645
beurre,3,0.003066141585558969
beurre,1,0.7913805277060424
agenda,0,0.046900621788618896
agenda,4,0.000886273566588948
agenda,2,0.4111611384192261
agenda,3,0.039024228137914535
agenda,1,0.5020277380876516
détention,4,0.5267918758547598
détention,2,0.04262526131630072
détention,3,0.37033794178524004
détention,5,0.05877136335194818
détention,6,0.0014735576917511888
volontés,0,0.007190752679896191
volontés,4,0.2923949615647622
volontés,2,0.32527925624192444
volontés,3,0.19998399533928485
volontés,5,0.03437610952998829
volontés,6,0.000867748464893035
volontés,1,0.13990717617925108
inverse,0,0.030184367668180716
inverse,4,0.004139956337855917
inverse,2,0.5135343989215981
inverse,3,0.09287834247471628
inverse,1,0.3592629345976489
technicien,0,0.0970371196948722
technicien,2,0.08845481511508896
technicien,3,0.0021818550915551032
technicien,1,0.8123262100984837
cracher,0,0.005924537588889385
cracher,4,0.003904560491093548
cracher,2,0.6836628974913188
cracher,3,0.1071430109634273
cracher,1,0.199364993465271
directrices,0,0.25099077187131974
directrices,4,0.014315587487174168
directrices,2,0.11631206873395737
directrices,3,0.12532837073077932
directrices,5,0.00037166454460588465
directrices,1,0.4926815366321636
manifester,0,0.43501003536126553
manifester,4,0.0012633020192593727
manifester,2,0.36927964288325893
manifester,3,0.046286642547721586
manifester,1,0.14816037718849456
évaluation,0,0.40632361248663645
évaluation,2,0.07116710389898798
évaluation,3,0.0026997792441896995
évaluation,1,0.5198095043701859
agréables,0,0.13628212447291868
agréables,2,0.09903059520101377
agréables,3,0.00304862911738812
agréables,1,0.7616386512086795
accrue,0,0.4406978011942442
accrue,4,0.0016110096093272211
accrue,2,0.3479292137640358
accrue,3,0.04918720973875955
accrue,1,0.16057476569363333
visent,0,0.43892903015651896
visent,4,0.0012981531107268058
visent,2,0.32167518780564003
visent,3,0.04172613649238416
visent,1,0.19637149243473004
obstacle,0,0.0859440617255871
obstacle,4,0.0015058928816854172
obstacle,2,0.2838240679879087
obstacle,3,0.03861061472246857
obstacle,1,0.5901153626823501
economy,0,0.8776416661909604
economy,2,0.0038303415274301435
economy,1,0.11852799228160947
remerciements,7,0.09025801489628021
remerciements,9,0.009364001748751367
remerciements,0,0.7002190557989132
remerciements,10,0.00018169289656125683
remerciements,2,0.0034350696941526262
remerciements,8,0.08498075623159593
remerciements,6,0.015215534226763697
remerciements,1,0.09634587450698182
despotique,4,0.12213676654140772
despotique,2,0.31633797581756595
despotique,3,0.5298992014158035
despotique,5,0.006005628713091511
despotique,1,0.02562042751213125
verrons,0,0.21627004048067228
verrons,4,0.08680257040370162
verrons,2,0.1787770664449415
verrons,3,0.10429851655722282
verrons,5,0.010662266154926573
verrons,6,0.0002974516918364251
verrons,1,0.40289208826669876
jévoquerai,0,0.08748472133975753
jévoquerai,2,0.08913079768018108
jévoquerai,3,0.0021432818614140815
jévoquerai,1,0.8212411991186473
remboursée,4,0.05975660707508262
remboursée,2,0.35590635327198084
remboursée,3,0.5489487748830192
remboursée,5,0.0015254685537773086
remboursée,1,0.033862796216139836
cette,0,0.3686935189575527
cette,4,9.236013663287971e-5
cette,2,0.09155724286442023
cette,3,0.005356400425710212
cette,1,0.534300477615684
reconstruction,0,0.11802564430959102
reconstruction,2,0.09376393681503128
reconstruction,3,0.002607240156099291
reconstruction,1,0.7856031787192784
ressortira,0,0.05776052813958334
ressortira,2,0.08536237480451303
ressortira,3,0.0017455158274062837
ressortira,1,0.8551315812284973
suggérée,0,0.002902952424600042
suggérée,4,0.0028431928897797083
suggérée,2,0.7481652495444596
suggérée,3,0.10112645833415457
suggérée,1,0.14496214680700611
exécutent,0,0.009294777391629575
exécutent,4,0.004145498199476767
exécutent,2,0.6470607636635692
exécutent,3,0.10840381719099366
exécutent,1,0.23109514355433067
wye,0,0.8932753122154046
wye,2,0.0028800104024841525
wye,1,0.1038446773821112
mobilité,0,0.0994943022380751
mobilité,2,0.10036334643843607
mobilité,3,0.002956436044552406
mobilité,1,0.7971859152789363
façonnons,0,0.006386199633801962
façonnons,4,0.003494635422163931
façonnons,2,0.6857276099767969
façonnons,3,0.10421874029517153
façonnons,1,0.2001728146720657
laccroître,0,0.003420992830271789
laccroître,4,0.0017483659589269695
laccroître,2,0.7597231134180283
laccroître,3,0.07783341769190366
laccroître,1,0.15727411010086925
assistent,4,0.07338823377748477
assistent,2,0.2767748747440963
assistent,3,0.630576154364405
assistent,5,0.001917154924169261
assistent,1,0.017343582189844674
exagérations,0,0.2166329425875637
exagérations,2,0.1519030968525586
exagérations,3,0.0091416510483625
exagérations,1,0.6223223095115151
interruption,4,0.07526835703908183
interruption,2,0.15791541857829813
interruption,3,0.7609730756266537
interruption,5,0.0015614603795130071
interruption,1,0.004281688376453283
répétitives,0,0.8977809683248723
répétitives,2,0.0025517940222621965
répétitives,1,0.09966723765286556
textes,0,0.06688730375961754
textes,2,0.10392080629356673
textes,3,0.0029810432731751345
textes,1,0.8262108466736406
largument,0,0.31682835097964873
largument,4,0.1751280392715621
largument,2,0.05511216482902857
largument,3,0.1269357557082871
largument,5,0.017068650475675646
largument,6,0.0003792771465160691
largument,1,0.30854776158928165
nettoyage,0,0.12154295364129866
nettoyage,2,0.12205534758407419
nettoyage,3,0.0044844799388990535
nettoyage,1,0.7519172188357282
où,0,0.4746434603724081
où,4,0.002296706480101605
où,2,0.08015500827594704
où,3,0.02258679344553023
où,5,5.873270610361609e-5
où,1,0.4202592987199095
modrow,0,0.016171530252693
modrow,4,0.004357996400722313
modrow,2,0.5763349033980241
modrow,3,0.10133965060750182
modrow,1,0.30179591934105876
catégorique,0,0.5322246744887364
catégorique,2,0.06754068033430369
catégorique,3,0.003090680331733303
catégorique,1,0.3971439648452266
évité,0,0.01879794978112358
évité,4,0.004593320832791054
évité,2,0.5717304989450491
évité,3,0.10446622662975498
évité,1,0.3004120038112812
davantages,0,0.0027790763016787468
davantages,4,0.0017370641463670688
davantages,2,0.7750380721296196
davantages,3,0.07880039851848579
davantages,1,0.14164538890384878
ppede,0,0.5889714461926118
ppede,4,0.22764497037206183
ppede,2,0.005791141144240158
ppede,3,0.07524066025900357
ppede,5,0.02636487108495559
ppede,6,0.0005791250535782399
ppede,1,0.0754077858935488
choqués,0,0.002865379665038512
choqués,4,0.002858917754762534
choqués,2,0.7489616464101824
choqués,3,0.10136443191402406
choqués,1,0.14394962425599256
assistions,0,0.2059506007395935
assistions,2,0.09393026544497002
assistions,3,0.003120680581440827
assistions,1,0.6969984532339956
deuphémismes,0,0.006527987091900253
deuphémismes,4,0.0034790256641178833
deuphémismes,2,0.6844923654586537
deuphémismes,3,0.10374153841677958
deuphémismes,1,0.20175908336854864
supplémentaire,0,0.37477410956905527
supplémentaire,4,0.008238264653361917
supplémentaire,2,0.12341920741677526
supplémentaire,3,0.05146656776597531
supplémentaire,5,0.00032432856843089846
supplémentaire,1,0.44177752202640136
démontrera,0,0.00541159351465787
démontrera,4,0.0026496931670716524
démontrera,2,0.7089096681620786
démontrera,3,0.09168299144097598
démontrera,1,0.19134605371521604
valdivielso,7,0.0008595289275609766
valdivielso,4,0.48074851611563735
valdivielso,3,0.10733692596123036
valdivielso,5,0.37301745716406415
valdivielso,6,0.03803757183150704
richesse,0,0.05124185636027039
richesse,4,0.14090480373063322
richesse,7,0.0004106084538203486
richesse,2,0.25541117663356366
richesse,3,0.04625170381360152
richesse,5,0.1539286143048406
richesse,6,0.01726553551955027
richesse,1,0.33458570118371994
iranien,0,0.06485448126738003
iranien,2,0.09102103818582086
iranien,3,0.0020240059713296874
iranien,1,0.8421004745754694
réformateurs,4,0.6880636049927473
réformateurs,2,0.010233242354492387
réformateurs,3,0.219586020827469
réformateurs,5,0.08030034231082582
réformateurs,6,0.001816789514465468
lidéologie,4,0.07989093275621255
lidéologie,2,0.3705943457657391
lidéologie,3,0.5067454347108491
lidéologie,5,0.0028789448724669603
lidéologie,1,0.03989034189473237
pouvaient,0,0.011195759744795315
pouvaient,4,0.0020177823049749776
pouvaient,2,0.6529762882385972
pouvaient,3,0.07471938477492311
pouvaient,1,0.2590907849367094
marxisme,0,0.8406668631880194
marxisme,2,0.006657325510566662
marxisme,1,0.15267581130141386
irresponsable,0,0.19064051762133263
irresponsable,2,0.1273059031454271
irresponsable,3,0.005705878827095833
irresponsable,1,0.6763477004061444
daccomplir,0,0.14305387616526014
daccomplir,2,0.0872305214295509
daccomplir,3,0.0023683648448167153
daccomplir,1,0.7673472375603723
extensive,4,0.581104831585888
extensive,2,0.02702589967546833
extensive,3,0.32004126737890654
extensive,5,0.07006730218098188
extensive,6,0.001760699178755246
italienne,0,0.0038215611483229674
italienne,4,0.0018538701183144618
italienne,2,0.7512904116061303
italienne,3,0.07861768155854246
italienne,1,0.16441647556868985
exclu,0,0.345477727236634
exclu,4,0.001618674968356432
exclu,2,0.2494136326006579
exclu,3,0.03878018010090758
exclu,1,0.36470978509344404
colossal,4,0.07110747226938045
colossal,2,0.25341224307557625
colossal,3,0.6599654667783248
colossal,5,0.0016879949883721584
colossal,1,0.01382682288834635
convient,0,0.6343605095094361
convient,2,0.03764795418237187
convient,3,0.0012934523933313651
convient,1,0.3266980839148607
clauses,0,0.3049884992452765
clauses,2,0.07246035005055365
clauses,3,0.0020423837325446023
clauses,1,0.6205087669716253
solde,4,0.5425320323373459
solde,2,0.035478286172847096
solde,3,0.351076560118716
solde,5,0.06904638089343085
solde,6,0.0018667404776599868
loms,0,0.0033916767412715196
loms,4,0.06098830309491271
loms,7,0.017385592609858922
loms,2,0.3462659800168036
loms,3,0.045583397198334756
loms,5,0.2425719378735991
loms,8,0.00035851560307237893
loms,6,0.18009590896106056
loms,1,0.10335868790108643
pertinents,4,0.037687028413048655
pertinents,2,0.5008968371670709
pertinents,3,0.31621080715320304
pertinents,5,0.0011629386498139484
pertinents,1,0.14404238861686347
mulder,0,0.07853895156861196
mulder,4,0.0010435993488639532
mulder,2,0.40895181954787246
mulder,3,0.04191925051424815
mulder,1,0.4695463790204034
ottawa,0,0.0864515510607901
ottawa,2,0.15632768807947955
ottawa,3,0.0075222029335374795
ottawa,1,0.7496985579261928
actualité,0,0.4363647474658211
actualité,4,0.02548017740300516
actualité,2,0.20174419746907962
actualité,3,0.24920221149861793
actualité,5,0.0006437511250618446
actualité,1,0.08656491503841429
découvrir,4,0.0731700891873469
découvrir,2,0.40355715614054627
découvrir,3,0.4695086839118553
découvrir,5,0.0026778668844666736
découvrir,1,0.05108620387578495
limitée,0,0.19860297605953986
limitée,4,0.006766145048067208
limitée,2,0.12890412690168174
limitée,3,0.05592963454702982
limitée,5,0.00021010308075699273
limitée,1,0.6095870143629243
brave,0,0.1528104350594934
brave,2,0.09594703007154574
brave,3,0.0029519745529729695
brave,1,0.7482905603159877
extrêmement,0,0.2627116522561698
extrêmement,2,0.095911101642045
extrêmement,3,0.0038300803636353593
extrêmement,1,0.6375471657381498
initialement,0,0.3676402832072374
initialement,2,0.06910273693265721
initialement,3,0.0021324155279336863
initialement,1,0.5611245643321716
afrique-europe,0,0.1108336063681726
afrique-europe,2,0.13673685125018423
afrique-europe,3,0.0058980790182416604
afrique-europe,1,0.7465314633634016
tiens,0,0.3631842256065978
tiens,4,0.0035082368638953954
tiens,2,0.14898734975868513
tiens,3,0.03901159703643596
tiens,5,8.653053002646532e-5
tiens,1,0.4452220602043591
livraison,0,0.1416211269796828
livraison,2,0.1054607589623495
livraison,3,0.003593531466470227
livraison,1,0.7493245825914975
siégeons,0,0.41797763163194374
siégeons,4,0.04137769263425529
siégeons,2,0.09551779706201652
siégeons,3,0.3626884028861808
siégeons,5,0.000999248069953901
siégeons,1,0.0814392277156499
diligents,0,0.007755259365159681
diligents,4,0.0024253121700216628
diligents,2,0.6875645180405362
diligents,3,0.08412668133331641
diligents,1,0.218128229090966
connais,0,0.5419732408601796
connais,4,0.014247015268211814
connais,2,0.08777587790113732
connais,3,0.0833515469799778
connais,5,0.0005492370164432811
connais,1,0.27210308197405025
entame,0,0.5335850457712175
entame,2,0.07592198347050752
entame,3,0.004331124590752322
entame,1,0.38616184616752286
lousewies,0,0.11588245001904615
lousewies,2,0.1353186443758338
lousewies,3,0.005794902797021983
lousewies,1,0.743004002808098
corollaire,4,0.06824836813833679
corollaire,2,0.24482597444753126
corollaire,3,0.6727701293803716
corollaire,5,0.0015225340732315884
corollaire,1,0.012632993960528832
possède,0,0.7268120508769315
possède,2,0.021340548610588705
possède,3,0.0005103622157597844
possède,1,0.2513370382967201
sonore,7,0.0012835250537017323
sonore,4,0.440944281837176
sonore,3,0.0805900879706008
sonore,5,0.42689056762356636
sonore,6,0.05029153751495509
permettait,0,0.004196169185565786
permettait,4,0.0019530565398256502
permettait,2,0.7429737523162847
permettait,3,0.08127486843051118
permettait,1,0.16960215352781258
intervenue,0,0.4435881713556443
intervenue,4,0.028197613708150205
intervenue,2,0.1806807353413483
intervenue,3,0.27383320955639767
intervenue,5,0.0007050054713392023
intervenue,1,0.07299526456712041
assisterez,0,0.00316122788879248
assisterez,4,0.0017651996947412251
assisterez,2,0.7672427731065059
assisterez,3,0.07842102891495623
assisterez,1,0.14940977039500417
plupart,0,0.3023356398411427
plupart,4,0.00014716660587391016
plupart,2,0.11657099690282544
plupart,3,0.00773665297604931
plupart,1,0.5732095436741087
chinois,0,0.36636386560616835
chinois,2,0.07348534295012396
chinois,3,0.0025334612835129075
chinois,1,0.5576173301601947
pauvreté,0,0.26861045595847316
pauvreté,2,0.08531695345141019
pauvreté,3,0.0028560065577952353
