fert,rel_dist,prob
15,1,0.040271003845831245
15,-16,0.00039311673113121546
15,-21,2.880921891515302e-5
15,-17,0.00011665088131965018
15,7,0.0041439603568719395
15,9,0.00037945632163149587
15,-33,9.710249327059587e-7
15,-35,1.782460780599205e-5
15,3,0.015532403520591813
15,-22,2.531409370364826e-5
15,-18,6.304115370149464e-5
15,-30,3.340211052311018e-6
15,-31,3.0569138104357614e-6
15,-27,0.00011865098560622197
15,12,1.5982321142915558e-5
15,-11,0.00015739456440117973
15,-1,2.617959803021938e-6
15,-26,4.358354181233572e-5
15,-4,4.466718261308659e-5
15,10,1.3229549726330502e-5
15,-25,3.931058248361657e-5
15,6,0.0025494359141612737
15,-8,0.0003757541356290115
15,-29,6.983378125265593e-6
15,-36,1.9067883160361847e-6
15,5,0.0009735065292610653
15,15,5.677386084474879e-6
12,2,0.03750249223468094
12,-7,0.00018104370827622416
12,11,3.0899525995070494e-5
12,-32,1.5115669734563386e-6
12,-3,0.0001400503120482604
12,-38,3.0777316539839274e-7
12,8,0.0007267794209163075
12,-34,3.3903685498145344e-7
12,-13,0.0007788331515679495
12,14,4.692418078026449e-8
12,-12,0.001663252897410034
12,-28,2.0890569832854498e-5
12,-24,0.0007268823669339046
12,-23,0.0004776132319358152
12,-15,0.0009789226530390015
12,-19,4.9583675957856505e-5
12,-20,8.545617672776148e-5
12,-9,0.0003219968234031806
12,4,0.007105998136663119
12,-6,0.0001210952559871111
12,-10,0.0004878078817059663
12,13,3.681561506497115e-6
12,-37,3.5460939452221937e-7
12,-2,0.00011073390532341058
12,-5,0.00014043558266573942
12,-14,0.00016899214351731617
12,1,0.04469853492387155
12,-16,0.00011702599666540582
12,-21,0.00012535888691001798
12,-39,2.617250938009796e-7
12,-17,0.00012722592405739344
12,7,0.0024487376057090514
12,9,4.9150188105668305e-5
12,0,5.195891214839364e-5
12,-33,3.0105276546875497e-6
12,-35,2.454945349739138e-7
12,3,0.0166176423659421
12,-22,0.00011378523643454922
12,-18,0.00011536958251115984
12,-30,1.9013192488357538e-5
12,-31,2.6955519730375492e-6
12,-27,0.00014378616614911047
12,12,5.4500751065394004e-5
12,-11,0.00014443574212355553
12,-1,0.0002618950909699577
12,16,3.6666855857923474e-7
12,-26,0.00035356495810321016
12,-4,0.0016727235745007914
12,10,0.0001160460839615143
12,-25,7.341527473655398e-5
12,6,0.0018657981789508532
12,-8,0.0001701120869659153
12,-29,8.057209889026975e-6
12,-36,2.0045297066096683e-7
12,5,0.0029549636406070714
12,15,3.129136078225545e-8
18,2,0.019944838876058642
18,-7,1.398888428146484e-5
18,-32,9.614444382673332e-6
18,-3,7.897615983158981e-5
18,8,5.621361469402425e-6
18,-34,6.4792494963412456e-6
18,-13,1.2195820855839592e-5
18,-12,0.0001711350813267834
18,-28,4.408735365142506e-6
18,-24,4.408734865870327e-6
18,-23,7.092703976896461e-6
18,-15,1.3591999976154884e-5
18,-19,1.7945220374141873e-5
18,-20,1.4368086978362365e-5
18,-9,0.00028334047808163687
18,4,0.006931567360220487
18,-6,1.4331063034727615e-5
18,-10,0.00013266947079990847
18,-2,3.448346217702818e-5
18,-5,3.449896332026322e-5
18,-14,2.463598335521675e-5
18,1,0.0575080670212639
18,-16,0.00012041614548154206
18,-21,1.055571362288371e-5
18,-17,1.8679571434976437e-5
18,7,0.0001617096230209178
18,9,4.384943242777112e-6
18,-33,6.6270149436084576e-6
18,-35,4.372022874290196e-6
18,3,0.014520341053830363
18,-22,8.298595328005642e-6
18,-18,5.367064402143052e-6
18,-30,6.604251193794203e-6
18,-31,1.4569308583946978e-5
18,-27,4.4087335577540545e-6
18,-11,0.0001550525333435446
18,-1,5.873770011301646e-6
18,-26,5.281192174917035e-6
18,-4,1.7340499786556504e-5
18,-25,1.1091243630173428e-5
18,6,0.003500604635969426
18,-8,0.005245674517274529
18,-36,8.711313651186319e-7
18,-29,1.0404756980790355e-5
18,5,0.007243924138594134
