fre_len,eng_len,f_ind,e_ind,prob
11,18,1,8,0.012538225615545705
11,18,1,9,0.0008543501253420333
11,18,1,10,0.015843898861035977
11,18,1,11,1.8264210578919478e-6
11,18,1,12,9.485566145394195e-6
11,18,1,13,0.0006039773824996855
11,18,1,14,3.244046537506449e-7
11,18,1,15,9.536891007754796e-5
11,18,1,16,0.0006136600161268999
11,18,1,17,3.491279225538721e-8
11,18,1,18,2.190850745761629e-6
11,18,2,1,0.4100809533947144
11,18,2,2,0.0002177494377472019
11,18,2,3,0.04616664979397066
11,18,2,4,0.7660849477002907
11,18,2,5,0.0017099337320186114
11,18,2,6,0.14157332863502792
11,18,2,7,0.00042101980217969107
11,18,2,8,1.097063232482827e-7
11,18,2,9,3.1706191353564245e-6
11,18,2,10,3.354351198075458e-5
11,18,2,11,0.05578199970026565
11,18,2,12,4.978862762223627e-8
11,18,2,13,0.1490398794033375
11,18,2,14,0.00043371157043622526
11,18,2,15,5.79495087267081e-6
11,18,2,16,4.351303154390395e-5
11,18,2,17,6.390855281448291e-6
11,18,2,18,3.578013626606123e-6
11,18,3,1,0.11769640337500087
11,18,3,2,0.0030667243246446582
11,18,3,3,1.3986545746159376e-5
11,18,3,4,0.00019172773549263922
11,18,3,5,0.3464202754443801
11,18,3,6,9.519416664162988e-5
11,18,3,7,3.851156135900707e-5
11,18,3,8,0.01218054552562358
11,18,3,9,0.478739514708799
11,18,3,10,0.0004917938795457182
11,18,3,11,0.0002468955250709473
11,18,3,12,0.47419776786030027
11,18,3,13,2.1260368826375668e-11
11,18,3,14,0.00727903753649992
11,18,3,15,3.169017141469628e-5
11,18,3,16,0.015902968181824503
11,18,3,17,0.00022505481355013856
11,18,3,18,6.695722000225659e-7
11,18,4,1,1.7719673230090213e-7
11,18,4,2,2.095533090921563e-6
11,18,4,3,0.0022475532919072694
11,18,4,4,0.0003864436575603125
11,18,4,5,3.1494028322645265e-8
11,18,4,6,0.008594078643795485
11,18,4,7,2.916604807214692e-5
11,18,4,8,0.0007976860043647364
11,18,4,9,5.79799095999708e-15
11,18,4,10,6.1559496703090355e-6
11,18,4,11,2.884798445110334e-15
11,18,4,12,0.003553336461513851
11,18,4,13,0.0684877801767383
11,18,4,14,6.975697615741333e-7
11,18,4,15,0.00015012738176540196
11,18,4,16,0.8736070012024851
11,18,4,17,1.0738653567397972e-6
11,18,4,18,2.273426136271376e-13
11,18,5,1,0.002280250297413561
11,18,5,2,0.0013761142515036472
11,18,5,3,0.0009664022060445864
11,18,5,4,0.0013329006748669075
11,18,5,5,0.0011085885041876196
11,18,5,6,0.0004274975308319343
11,18,5,7,8.779740000995792e-6
11,18,5,8,0.72460058029324
11,18,5,9,1.1912104163848638e-6
11,18,5,10,0.00023960718621377687
11,18,5,11,4.413352533378373e-6
11,18,5,12,0.00016848192001642313
11,18,5,13,0.7403838082757572
11,18,5,14,3.244093707392437e-7
11,18,5,15,2.935382677795589e-6
11,18,5,16,0.0001946564048054193
11,18,5,17,3.756123922860977e-11
11,18,5,18,1.4962771252933016e-6
11,18,6,1,5.388329331098426e-14
11,18,6,2,5.864272644779729e-11
11,18,6,3,3.957847544092335e-6
11,18,6,4,0.012243557807643456
11,18,6,5,1.9636532398098887e-6
11,18,6,6,0.6674935981991079
11,18,6,7,0.04367873492090086
11,18,6,8,4.8757593581487015e-11
11,18,6,9,0.015030969344189887
11,18,6,10,0.015573203827433761
11,18,6,11,0.00017158189634833962
11,18,6,12,0.00594146591446245
11,18,6,13,3.3725275267040663e-7
11,18,6,14,0.9009338488103547
11,18,6,15,2.3754739117445243e-5
11,18,6,16,4.235913145764218e-6
11,18,6,17,0.7339567032448238
11,18,6,18,0.5838954045360285
11,18,7,1,0.0005563458082249517
11,18,7,2,0.009945891411158252
11,18,7,3,0.8304356230846468
11,18,7,4,0.014847162160443479
11,18,7,5,0.6405460208625514
11,18,7,6,0.0015127353502742465
11,18,7,7,3.2699404662938446e-5
11,18,7,8,0.1006789095988308
11,18,7,9,0.4997123604918547
11,18,7,10,0.0017053346630368231
11,18,7,11,0.01729825152079692
11,18,7,12,0.5127394182306191
11,18,7,13,0.003218035131701641
11,18,7,14,0.023302918153547708
11,18,7,15,0.4881700335765424
11,18,7,16,0.000345482900102184
11,18,7,17,0.0002253762660517515
11,18,7,18,7.299827151877905e-7
11,18,8,1,1.7719702328095074e-7
11,18,8,2,0.00021384064264122688
11,18,8,3,0.002242521450652061
11,18,8,4,0.00014318401075426475
11,18,8,5,0.0011652284723945034
11,18,8,6,0.17752316480383443
11,18,8,7,0.8766935922327629
