fert,max_vac,last_cept,rel_dist,prob
7,29,11,5,0.19332093529716102
7,29,11,6,0.05047286381000951
7,29,11,1,0.048054821086453384
7,29,21,4,0.16437309198025624
7,29,21,2,0.20263572879820635
7,29,21,3,0.1831319506514692
7,29,21,5,0.20167992454983255
7,29,21,6,0.20007730564092405
7,29,21,1,0.04810199837931165
7,29,0,2,0.5306518763191624
7,29,0,1,0.4693481236808376
7,29,7,4,0.30801906875283547
7,29,7,2,0.31590943636155233
7,29,7,3,0.31590943636155233
7,29,7,1,0.06016205852405993
7,29,9,7,0.34672859251739996
7,29,9,4,0.09034270597409629
7,29,9,2,0.09265538535490273
7,29,9,3,0.09029690072343194
7,29,9,8,0.34640305535612476
7,29,9,6,0.01593021233885172
7,29,9,1,0.01764314773519229
7,29,10,7,0.27647420108482523
7,29,10,4,0.07582357357070639
7,29,10,2,0.08206407841500936
7,29,10,3,0.015765172115718113
7,29,10,8,0.3041256588899384
7,29,10,5,0.08206407841500936
7,29,10,6,0.07961029872889511
7,29,10,1,0.08407293877989791
7,29,25,4,0.16423855140064111
7,29,25,2,0.2013139366162728
7,29,25,3,0.18298087998990123
7,29,25,5,0.2015125096362597
7,29,25,6,0.19993167846717882
7,29,25,1,0.050022443889746325
7,29,26,2,0.7928286866918948
7,29,26,1,0.20717131330810526
7,29,29,2,0.8023054481339528
7,29,29,1,0.19769455186604717
7,29,19,4,0.16206583439827524
7,29,19,2,0.20133618558825003
7,29,19,3,0.18142754906996728
7,29,19,5,0.20057160261198953
7,29,19,6,0.19869554198606043
7,29,19,1,0.05590328634545761
7,29,17,4,0.16742897045101124
7,29,17,10,0.1658367977250344
7,29,17,2,0.04045536173088312
7,29,17,3,0.13141804890160763
7,29,17,8,0.1658367977250344
7,29,17,5,0.1452851499976503
7,29,17,6,0.1439262151041097
7,29,17,1,0.0398126583646691
7,29,8,4,0.6428050048083155
7,29,8,2,0.15548999555755533
7,29,8,3,0.1689860554070407
7,29,8,1,0.0327189442270886
7,29,22,4,0.1619443742922976
7,29,22,2,0.2011852943499488
7,29,22,3,0.18129157834289134
7,29,22,5,0.2004212843897695
7,29,22,6,0.19854662977592982
7,29,22,1,0.05661083884916305
7,29,6,4,0.45087347703255054
7,29,6,2,0.38694447514198127
7,29,6,3,0.07694743600657415
7,29,6,1,0.0852346118188942
7,29,24,4,0.1643645469556036
7,29,24,2,0.20235834776584552
7,29,24,3,0.18309687482579143
7,29,24,5,0.20161861619664923
7,29,24,6,0.19980354300468903
7,29,24,1,0.04875807125142134
7,29,4,4,0.26452576963133945
7,29,4,2,0.23232874459177816
7,29,4,3,0.26043730616564925
7,29,4,1,0.24270817961123317
7,29,3,2,0.4687581114709192
7,29,3,1,0.5312418885290807
7,29,28,2,0.771279202673162
7,29,28,1,0.22872079732683792
7,29,5,2,0.46685514832007646
7,29,5,1,0.5331448516799235
7,29,20,4,0.17937388767978477
7,29,20,2,0.1961619123003552
7,29,20,3,0.15928660990667154
7,29,20,5,0.21769921625076932
7,29,20,6,0.19367290548723456
7,29,20,1,0.05380546837518447
7,29,23,4,0.1642059157548847
7,29,23,2,0.2014218735500788
7,29,23,3,0.1825547392075134
7,29,23,5,0.2006972892048399
7,29,23,6,0.19891937281938238
7,29,23,1,0.052200809463300885
7,29,13,7,0.18685386862568543
7,29,13,4,0.05103308072391377
7,29,13,9,0.18728579721044705
7,29,13,2,0.04508470750937742
7,29,13,3,0.051168948535153275
7,29,13,8,0.1869728214339761
7,29,13,5,0.18852496984024783
7,29,13,6,0.05117688402326803
7,29,13,1,0.05189892209793115
7,29,14,7,0.16632640489624004
7,29,14,4,0.04522868375784984
7,29,14,9,0.166640651101921
7,29,14,2,0.03908620210480843
7,29,14,3,0.04452963722864803
7,29,14,8,0.16740076450882324
7,29,14,5,0.16824611629902853
7,29,14,6,0.16104323346745722
7,29,14,1,0.04149830663522375
7,29,27,2,0.7905007841608604
7,29,27,1,0.20949921583913944
7,29,15,7,0.1467421930558029
7,29,15,4,0.03822237109603267
7,29,15,9,0.1385379490511043
7,29,15,10,0.14569677176344706
7,29,15,2,0.03547608945559185
7,29,15,3,0.0376162129251937
7,29,15,8,0.14291793016097773
7,29,15,5,0.1465556820857477
7,29,15,6,0.13314881930967287
7,29,15,1,0.035085981096429276
7,29,12,7,0.1569935035206493
7,29,12,4,0.04223457186376832
7,29,12,9,0.14586412455623543
7,29,12,10,0.16330911947467755
7,29,12,2,0.03885310093045371
7,29,12,3,0.04375984111917613
7,29,12,5,0.16325958313995106
7,29,12,8,0.16330965845062664
7,29,12,6,0.04364754181331955
7,29,12,1,0.038768955131142244
7,29,18,4,0.16319070508005448
7,29,18,2,0.2011465838135854
7,29,18,3,0.1819043366757576
7,29,18,5,0.20040759335120073
7,29,18,6,0.1985943288336208
7,29,18,1,0.05475645224578114
7,19,1,7,0.10523194207125801
7,19,1,4,0.09696325392967918
7,19,1,9,0.09500942149368657
7,19,1,2,0.11555915336633289
7,19,1,3,0.10584864991140594
7,19,1,5,0.1079734041326675
7,19,1,8,0.1133586336775128
7,19,1,6,0.1044563396753364
7,19,1,1,0.15559920174212075
7,19,2,7,0.024674034793254685
7,19,2,4,0.14384657396173411
7,19,2,13,0.02265522128432466
7,19,2,2,0.1452664281317537
7,19,2,3,0.14729491738946626
7,19,2,5,0.13678617725628758
7,19,2,8,0.025661623604848246
7,19,2,6,0.13191389433798248
7,19,2,1,0.22190112924034827
7,19,16,4,0.17793454325902697
7,19,16,2,0.2893944056380285
7,19,16,3,0.12025519335874782
7,19,16,8,0.12176861397306166
7,19,16,6,6.923464370650716e-6
7,19,16,1,0.2906403203067645
7,19,11,2,0.20121410365628112
7,19,11,7,0.02309288813051604
7,19,11,9,0.07043973150196972
7,19,11,10,0.07108482653338598
7,19,11,8,0.08415171699389896
7,19,11,6,2.0563509589429444e-5
7,19,11,4,0.08600642894024393
7,19,11,3,0.08554062300737353
7,19,11,5,0.08512742761681649
7,19,11,12,0.09153758565482166
7,19,11,1,0.20178410445510303
7,19,0,2,0.10519908704648136
7,19,0,11,0.07347209123867707
7,19,0,7,0.06869815330522293
7,19,0,9,0.06780535520386978
7,19,0,10,0.07326400832901551
7,19,0,8,0.06920403309172604
7,19,0,6,0.07101230545220531
7,19,0,4,0.06852684524620288
7,19,0,3,0.07600356395443875
7,19,0,5,0.07412638621626685
7,19,0,13,0.06695579785539417
7,19,0,12,0.06784699300228877
7,19,0,1,0.1178853800582105
7,19,9,2,0.285115243496431
7,19,9,7,0.027811418587788447
7,19,9,9,0.18401936980359285
7,19,9,8,0.12101414007495111
7,19,9,6,0.03230343287570852
7,19,9,4,0.031531845474326255
7,19,9,3,0.03233602393157412
7,19,9,5,9.1775184832612e-7
7,19,9,13,7.614885839576697e-6
7,19,9,12,7.64019113542316e-6
7,19,9,1,0.28585235292680444
7,19,7,2,1.5953548877220343e-6
7,19,7,7,0.055565122366034066
7,19,7,9,0.20380290716761568
7,19,7,10,0.20535907492362906
7,19,7,8,0.20614630273634701
7,19,7,6,0.05555697669727696
7,19,7,4,0.053787614420207054
7,19,7,3,0.05517057482341756
7,19,7,5,0.05373062284553296
7,19,7,13,0.05570680723063215
7,19,7,12,0.055170863701082214
7,19,7,1,1.5377333376904837e-6
7,19,10,2,0.10387629315361789
7,19,10,11,0.10759173988865206
7,19,10,7,0.027936148793490715
7,19,10,9,0.10450925010293145
7,19,10,10,0.10503839300041708
7,19,10,8,0.09712853877526884
7,19,10,6,0.10377443874497097
7,19,10,4,0.10388657354029986
7,19,10,3,2.6799049141066865e-5
7,19,10,5,1.6601997475430214e-6
7,19,10,12,6.64975450037254e-6
7,19,10,1,0.24622351499696227
7,19,19,2,0.3583904320251102
7,19,19,3,0.2819453883512536
7,19,19,1,0.35966417962363617
7,19,17,7,0.2294742416358386
7,19,17,4,0.164169403835531
7,19,17,2,0.2463966529385237
7,19,17,3,0.11268773387171421
7,19,17,1,0.24727196771839244
7,19,8,2,0.03837464143529054
7,19,8,7,0.04276960078214646
7,19,8,9,0.15096536834704138
7,19,8,10,0.16080738233359557
7,19,8,8,0.15534288453525805
7,19,8,6,0.042605550038987694
7,19,8,4,2.5665573401949505e-6
7,19,8,3,1.2202674205834852e-6
7,19,8,5,2.542852580987931e-6
7,19,8,13,0.042563932501140954
7,19,8,1,0.36656431034919756
7,19,6,2,0.315879586380339
7,19,6,11,0.03909438257533818
7,19,6,7,0.007638814716294608
7,19,6,9,0.040578677694899076
7,19,6,10,0.04017205200397697
7,19,6,8,0.03861558491359079
7,19,6,6,0.040423808532944534
7,19,6,4,0.03945843969837357
7,19,6,3,0.040464355102003274
7,19,6,5,1.1658987645375533e-6
7,19,6,13,0.04037266560643756
7,19,6,12,0.04042305318648786
7,19,6,1,0.31687741369055
7,19,4,1,0.2731744933762519
7,19,4,2,0.2722510864522282
7,19,4,16,0.03098237887722774
7,19,4,7,0.03492747553828954
7,19,4,9,0.03144154736745297
7,19,4,19,0.0362372283779677
7,19,4,17,0.034828707366882664
7,19,4,8,0.03745939191930116
7,19,4,6,0.03595062401579853
7,19,4,4,0.035150362231154114
7,19,4,3,0.03605328414776702
7,19,4,5,0.034758214687524186
7,19,4,13,0.0349253828139928
7,19,4,15,0.035745735224582485
7,19,4,18,0.03611408760357905
7,19,3,2,0.29838684973712243
7,19,3,11,0.03789609056453549
7,19,3,7,0.007460383291853247
7,19,3,9,0.03934548088899483
7,19,3,10,0.03894841743824827
7,19,3,8,0.03742855234443026
7,19,3,6,0.03919351605816874
7,19,3,4,0.03825158649302321
7,19,3,3,0.039233846714748305
7,19,3,5,0.03789609056453549
7,19,3,13,0.007460246180778293
7,19,3,14,0.040000082801395304
7,19,3,12,0.03919351605816874
7,19,3,1,0.2993053408639973
7,19,5,2,0.2987183541966464
7,19,5,11,0.035582282962205614
7,19,5,7,0.037711948740535
7,19,5,9,0.03694446638630149
7,19,5,10,0.03657129344469029
7,19,5,8,0.035142875576347495
7,19,5,6,0.03682992825581056
7,19,5,4,0.03621226790553521
7,19,5,3,0.037135827319957515
7,19,5,5,0.03561056621861045
7,19,5,13,0.037097481793840426
7,19,5,12,0.03680164497366801
7,19,5,1,0.2996410622258517
7,19,13,2,0.1565597250967167
7,19,13,11,0.08223449333901199
7,19,13,7,0.06476146877336277
7,19,13,9,0.10109712129344782
7,19,13,10,0.11237858219248847
7,19,13,8,0.06785188684925526
7,19,13,6,0.06253666135486621
7,19,13,4,0.06547828055279155
7,19,13,3,0.06482384969826815
7,19,13,5,0.06525663860347093
7,19,13,13,4.079503001566653e-6
7,19,13,12,4.424404635463742e-6
7,19,13,1,0.15701278833868332
7,19,14,7,0.08099707894041104
7,19,14,4,0.08099707894041104
7,19,14,1,0.18065774844885038
7,19,14,10,0.1591770612762097
7,19,14,2,0.18012722364336822
7,19,14,3,0.07832370575584541
7,19,14,5,0.08064987807328564
7,19,14,8,0.07923346175663447
7,19,14,6,0.07983175289329673
7,19,14,12,5.010271687346743e-6
7,19,15,7,0.10655869711534181
7,19,15,4,0.17072242962893452
7,19,15,2,0.10504199413559402
7,19,15,3,0.10655307046570602
7,19,15,8,0.10822835784484432
7,19,15,6,0.1457781655287352
7,19,15,1,0.2571172852808441
7,19,12,2,0.18262338597042366
7,19,12,11,0.09687925911820638
7,19,12,7,0.07479262561187036
7,19,12,9,0.07718793485281049
7,19,12,10,0.07777460402009166
7,19,12,8,0.07905102041440748
7,19,12,6,0.07800379341935608
7,19,12,4,0.07387195535768651
7,19,12,3,2.0157327889601416e-5
7,19,12,5,0.07670184165519986
7,19,12,12,5.010669160567313e-6
7,19,12,1,0.18308841158289732
7,19,18,7,0.10751976134372099
7,19,18,9,0.10612258199223404
7,19,18,4,0.09951579552238676
7,19,18,2,0.11744456666818387
7,19,18,3,0.06915100271927971
7,19,18,5,0.1160146438114127
7,19,18,8,0.10831143506140227
7,19,18,6,0.11114128068954295
7,19,18,1,0.16477893219183687
7,17,2,7,0.030056624422234987
7,17,2,4,0.04989253796093361
7,17,2,2,0.25204059067837475
7,17,2,3,0.3973587167980169
7,17,2,5,1.944599591802405e-5
7,17,2,6,0.02981866175733907
7,17,2,1,0.24081342238718273
7,17,16,7,0.1696527856520281
7,17,16,4,5.771349900512584e-6
7,17,16,1,0.24233336422931018
7,17,16,2,0.2418755436289733
7,17,16,3,0.0866507744216794
7,17,16,5,0.10090791428223235
7,17,16,12,0.15856028957463514
7,17,16,6,1.3556861241040749e-5
7,17,11,2,0.04537973332866156
7,17,11,11,0.07367263784530738
7,17,11,7,0.04880676709524175
7,17,11,9,0.23762695710961562
7,17,11,10,0.07463208444774884
7,17,11,8,0.07415747356159158
7,17,11,6,0.12027947773450244
7,17,11,4,1.154225430636314e-5
7,17,11,3,1.2310745060924028e-5
7,17,11,5,0.04751675469029571
7,17,11,13,0.08104095140714368
7,17,11,12,0.08104189280956169
7,17,11,1,0.11582141697096252
7,17,7,2,0.10571771773571899
7,17,7,11,0.05228182308543225
7,17,7,7,0.011113744333517686
7,17,7,9,0.21869049096568885
7,17,7,10,0.05943375636977679
7,17,7,8,0.04566949243746792
7,17,7,6,0.12076487817612006
7,17,7,4,0.10856537717509754
7,17,7,3,6.719298253362495e-7
7,17,7,5,0.10221313876454864
7,17,7,12,0.06991425816493943
7,17,7,1,0.10563465086186676
7,17,9,2,0.09913433467162899
7,17,9,11,0.059188610287527046
7,17,9,7,0.11051657011837991
7,17,9,9,0.06548932293267247
7,17,9,10,0.060058862176722023
7,17,9,8,0.10589419860825874
7,17,9,6,0.10426957425484695
7,17,9,4,0.09922171075089235
7,17,9,3,0.10177452097194287
7,17,9,5,0.09293266735649694
7,17,9,1,0.10151962787063161
7,17,0,7,0.06669448181359719
7,17,0,4,0.14765399362276804
7,17,0,2,0.24898799715494263
7,17,0,3,0.14811908791458933
7,17,0,5,5.286886173912722e-6
7,17,0,6,0.20563172067917235
7,17,0,1,0.18290743192875644
7,17,10,2,0.07447924708346428
7,17,10,11,0.05062730355593602
7,17,10,7,0.07192739302008883
7,17,10,9,0.18509481053247
7,17,10,10,0.0512988362338654
7,17,10,8,0.07908466465388059
7,17,10,6,0.08118231470709607
7,17,10,4,0.07747627107857957
7,17,10,3,0.07946930347849736
7,17,10,5,0.07256628319692612
7,17,10,13,0.05133836055533644
7,17,10,12,0.0469099944819386
7,17,10,1,0.07854521742192072
7,17,17,2,0.3533670706013898
7,17,17,3,0.13615288254981206
7,17,17,5,0.14905767832426992
7,17,17,6,2.0884794208861375e-5
7,17,17,1,0.36140148373031933
7,17,8,2,0.1003125475406568
7,17,8,11,0.04992978946456381
7,17,8,7,0.10825355616159452
7,17,8,9,0.08533184081635363
7,17,8,10,0.05603933102176748
7,17,8,8,0.042971160354469067
7,17,8,6,0.11605836276437433
7,17,8,4,0.10396095065381132
7,17,8,3,6.850388652328765e-7
7,17,8,5,0.09784454320120681
7,17,8,13,0.06717972471225105
7,17,8,12,0.06768069786504534
7,17,8,1,0.10443681040504091
7,17,6,2,0.14348505508044845
7,17,6,11,0.014506311332418625
7,17,6,7,0.016434092045450932
7,17,6,9,0.07675624600867098
7,17,6,10,0.07875807738426402
7,17,6,8,0.060383398587154004
7,17,6,6,0.1579277238178219
7,17,6,4,0.1431012545306298
7,17,6,3,4.6242393168585883e-7
7,17,6,5,0.13469406129206413
7,17,6,13,0.014718262216642507
7,17,6,12,0.015575896775508552
7,17,6,1,0.14365915850499433
7,17,4,2,0.045184191350342705
7,17,4,16,0.044176977457796106
7,17,4,11,0.042105463316161496
7,17,4,7,0.042482823469300574
7,17,4,9,0.04690534588650519
7,17,4,17,0.044179929135304226
7,17,4,8,0.04740365083050436
7,17,4,6,0.042953674149653044
7,17,4,4,0.04892394011175893
7,17,4,3,0.05015694641323859
7,17,4,5,0.04225890492292164
7,17,4,13,0.042841372687285675
7,17,4,15,0.04216755405679586
7,17,4,12,0.042481412088014904
7,17,4,1,0.37577781412441663
7,17,3,2,0.4895325670221295
7,17,3,11,0.01568571734672925
7,17,3,7,0.01645839267406695
7,17,3,9,0.014958909992987074
7,17,3,10,0.01450463955528125
7,17,3,8,0.015130315087804462
7,17,3,6,0.015591462357155932
7,17,3,4,9.240276986986722e-6
7,17,3,3,0.22635213468155244
7,17,3,5,0.014538526336271144
7,17,3,13,0.014101335855188638
7,17,3,15,0.014094382404378469
7,17,3,12,0.016457907192314356
7,17,3,1,0.1325844692171537
7,17,5,2,0.15984858128658305
7,17,5,16,0.018759833229492894
7,17,5,11,0.016656539694928793
7,17,5,7,0.06295106050742194
7,17,5,9,0.01696164682384163
7,17,5,10,0.016765233584474792
7,17,5,17,0.01876099667094938
7,17,5,8,0.016013410101562556
7,17,5,6,0.018031035737562
7,17,5,4,0.01642053597258077
7,17,5,3,0.41244853983125823
7,17,5,5,0.016791465273556974
7,17,5,13,0.019008563956801245
7,17,5,14,0.015897583594079168
7,17,5,15,0.0179677932854581
7,17,5,12,0.0191089229267232
7,17,5,1,0.13760825752272532
7,17,13,2,0.12402329756500642
7,17,13,11,0.07998571376872905
7,17,13,7,0.050834602075969855
7,17,13,9,0.08642691644861303
7,17,13,10,0.07304046247510297
7,17,13,8,0.17396955845209314
7,17,13,6,0.04992554042782905
7,17,13,4,0.04934373651999264
7,17,13,3,0.051259734602419005
7,17,13,5,0.050856422182904454
7,17,13,12,0.08616015720811787
7,17,13,1,0.12417385827322253
7,17,14,2,0.10544338914717384
7,17,14,11,0.06995854922110044
7,17,14,7,0.04490815487526593
7,17,14,9,0.2523433542599852
7,17,14,10,0.0708734026274702
7,17,14,8,0.07069494457574518
7,17,14,6,0.07689167321209239
7,17,14,4,0.04261182696001138
7,17,14,3,0.045041699169237934
7,17,14,5,0.04261182696001138
7,17,14,12,0.0699102518582606
7,17,14,1,0.1087109271336456
7,17,15,2,0.20779301697180808
7,17,15,11,0.07863742916271112
7,17,15,7,0.0817241537479417
7,17,15,9,0.0868251324804906
7,17,15,10,0.07975733684860478
7,17,15,6,0.08712453626719902
7,17,15,4,0.05233852050158683
7,17,15,3,0.05462535168643171
7,17,15,5,0.055960909177671214
7,17,15,12,0.09413038520521079
7,17,15,1,0.12108322795034418
7,17,12,2,0.04026893707955546
7,17,12,11,0.06414305175582898
7,17,12,7,0.0457571786714824
7,17,12,9,0.06881143725875777
7,17,12,10,0.06302906133411065
7,17,12,8,0.24110549813415744
7,17,12,6,0.10786961900697482
7,17,12,4,0.04322605861134941
7,17,12,3,0.04100025315185708
7,17,12,5,0.044979510554793316
7,17,12,13,0.07141951287989952
7,17,12,12,0.06447474296995
7,17,12,1,0.10391513859128303
7,17,1,7,0.08519599801749458
7,17,1,4,0.17990678617849823
7,17,1,2,0.41107812058195364
7,17,1,3,0.1974082205757798
7,17,1,5,8.365588117759207e-6
7,17,1,6,0.022198791875388743
7,17,1,1,0.10420371718276722
7,8,2,7,0.10703282192126728
7,8,2,4,7.648251073077129e-6
7,8,2,2,0.26981597143892616
7,8,2,3,0.24716296092867565
7,8,2,5,0.044061512614287854
7,8,2,8,0.09855585322074192
7,8,2,6,6.4058515255052486e-6
7,8,2,1,0.2333568257735024
7,8,16,7,0.14822077102903794
7,8,16,4,0.1510795015765599
7,8,16,2,0.14096716266036083
7,8,16,3,0.14011005250926212
7,8,16,5,0.14850681867695695
7,8,16,8,0.14804810335497318
7,8,16,6,0.12305861637264572
7,8,16,1,8.97382020347791e-6
7,8,11,7,0.12053113154440422
7,8,11,4,3.795195201177854e-5
7,8,11,2,0.14795949939492786
7,8,11,3,0.13985093285991315
7,8,11,5,0.14996563256246925
7,8,11,8,0.1457003809288986
7,8,11,6,0.14598651436361618
7,8,11,1,0.1499679563937589
7,8,0,7,0.07993781151344066
7,8,0,4,0.08912888598942761
7,8,0,2,0.09751508701599776
7,8,0,3,0.0876251247378411
7,8,0,8,0.08218233601088143
7,8,0,5,0.07836248120166767
7,8,0,6,0.0862698579842923
7,8,0,1,0.39897841554645147
7,8,7,7,0.034641923494779965
7,8,7,4,0.0743077455253828
7,8,7,2,0.2960888198066844
7,8,7,3,0.12296150715648649
7,8,7,5,0.07453749188691138
7,8,7,8,0.04125792982153934
7,8,7,6,0.07544760045990175
7,8,7,1,0.2807569818483138
7,8,9,7,0.0693486179520363
7,8,9,4,5.923048149079074e-5
7,8,9,2,0.06484483442378125
7,8,9,3,0.48514585261771986
7,8,9,5,0.05905277227928291
7,8,9,8,0.06935280262049347
7,8,9,6,5.923048149079074e-5
7,8,9,1,0.2521366591437047
7,8,10,7,0.15249348165640125
7,8,10,4,4.798461108141534e-5
7,8,10,2,0.04880418197973218
7,8,10,3,0.05014817194413259
7,8,10,5,0.18973427606327412
7,8,10,8,0.18433709181343305
7,8,10,6,0.18469910212872798
7,8,10,1,0.18973570980321727
7,8,17,6,0.9998600134366913
7,8,17,1,0.00013998656330866408
7,8,8,7,0.005701151700551722
7,8,8,4,0.05414258301763056
7,8,8,2,0.40037926791745915
7,8,8,3,0.04659221225154589
7,8,8,5,0.044329572230283644
7,8,8,8,0.005701495726131761
7,8,8,6,0.005466948252121558
7,8,8,1,0.4376867689042755
7,8,6,7,0.036510499013254885
7,8,6,4,8.534071820439136e-6
7,8,6,2,0.36034459554932025
7,8,6,3,0.1354920434892214
7,8,6,5,0.07738115228403138
7,8,6,8,0.004695770977148548
7,8,6,6,0.07695261918724595
7,8,6,1,0.3086147854279573
7,8,4,7,0.07613028179681357
7,8,4,4,7.411513864678892e-6
7,8,4,2,0.2740876363648138
7,8,4,3,0.30557146162084625
7,8,4,5,0.07179546954334697
7,8,4,8,0.00024061616283196078
7,8,4,6,7.255029400772321e-6
7,8,4,1,0.27215986796808195
7,8,3,7,0.06017420954892786
7,8,3,4,6.7516791332993835e-6
7,8,3,2,0.244732804456411
7,8,3,3,0.2843624728234001
7,8,3,5,6.608061666577845e-6
7,8,3,8,0.05965769438916987
7,8,3,6,0.06288700865554318
7,8,3,1,0.2881724503857482
7,8,5,7,0.06305945410010137
7,8,5,4,6.94295648038608e-6
7,8,5,2,0.27771846632481706
7,8,5,3,0.28265047750582095
7,8,5,5,0.03336194309785976
7,8,5,8,0.037080094581579064
7,8,5,6,0.03027775514170308
7,8,5,1,0.27584486629163824
7,8,13,7,0.10491285566494898
7,8,13,4,0.13276192161149095
7,8,13,2,0.12395772454467673
7,8,13,3,0.12417763566125799
7,8,13,5,0.12928490058541184
7,8,13,8,0.12682319337244846
7,8,13,6,0.12706784047344374
7,8,13,1,0.13101392808632129
7,8,14,7,0.129133411655994
7,8,14,4,0.12854150821446408
7,8,14,2,0.12311761941228867
7,8,14,3,0.12333707047437216
7,8,14,8,0.12898409605045932
7,8,14,5,0.129376017384473
7,8,14,6,0.10738269426857783
7,8,14,1,0.13012758253937096
7,8,15,7,0.12929079349793562
7,8,15,4,0.12869774430870554
7,8,15,2,0.12326768934467307
7,8,15,3,0.12226982307852206
7,8,15,5,0.12953326778495014
7,8,15,8,0.1291412964063787
7,8,15,6,0.10751321283005023
7,8,15,1,0.13028617274878457
7,8,12,7,0.1058926974978519
7,8,12,4,0.1208774738257395
7,8,12,2,0.1299908658770524
7,8,12,3,0.1216307009322234
7,8,12,5,0.13051740910137488
7,8,12,8,0.13107891654047424
7,8,12,6,0.12825653925415187
7,8,12,1,0.13175539697113184
7,8,1,7,0.05192256448289488
7,8,1,4,6.259451875831305e-6
7,8,1,2,0.25108302255688786
7,8,1,3,0.25090996666321674
7,8,1,5,0.04977448933850138
7,8,1,8,0.11019988231750345
7,8,1,6,0.05418109429436893
7,8,1,1,0.23192272089475083
7,22,1,4,0.3404955728318674
7,22,1,3,0.33005033477002393
7,22,1,1,0.3294540923981087
7,22,2,4,0.20358444233031264
7,22,2,10,0.20398339643835844
7,22,2,3,0.2039830396819944
7,22,2,16,0.20397952810345477
7,22,2,1,0.18446959344587985
7,22,16,9,1.6650227912601347e-5
7,22,16,2,0.32448441786103827
7,22,16,3,0.028925290935346588
7,22,16,11,1.710481549008585e-5
7,22,16,5,0.3227930492748083
7,22,16,15,1.934258387444956e-5
7,22,16,1,0.3237441443015298
7,22,11,2,0.11893372543870398
7,22,11,11,0.17397972116152893
7,22,11,7,7.21804769559692e-6
7,22,11,9,0.1667379961973826
7,22,11,10,8.087097703634697e-6
7,22,11,8,0.1834500700693296
7,22,11,6,0.12563237983222958
7,22,11,4,0.034074845238589405
7,22,11,3,0.03407834365221936
7,22,11,5,0.12910542805252226
7,22,11,1,0.03399218521209477
7,22,21,2,0.0001821278952281788
7,22,21,3,0.99972969536665
7,22,21,1,8.817673812196866e-5
7,22,7,7,0.11001465038414296
7,22,7,4,0.1089988067842324
7,22,7,9,0.11189707942894193
7,22,7,10,0.10819262749776487
7,22,7,2,0.1127032585142791
7,22,7,3,0.021487093425228667
7,22,7,5,0.10150452491896346
7,22,7,8,0.1089988067842324
7,22,7,6,0.11283070121837481
7,22,7,1,0.10337245104383942
7,22,9,2,0.03457410576226935
7,22,9,11,7.067424708889297e-6
7,22,9,7,0.18655285267712463
7,22,9,9,0.16850227649964208
7,22,9,10,0.034663060326865926
7,22,9,8,0.17268163666113923
7,22,9,6,0.17695027693390414
7,22,9,4,0.03470082565796938
7,22,9,3,0.033025256314501795
7,22,9,5,0.1268235102285595
7,22,9,1,0.03151913151331501
7,22,0,4,0.13573622695323462
7,22,0,10,0.02808021919489373
7,22,0,2,0.15109136767511502
7,22,0,3,0.14379409970383814
7,22,0,5,0.1427316847983637
7,22,0,8,0.13180459105030418
7,22,0,6,0.1342291666845851
7,22,0,1,0.13253264393966563
7,22,10,2,0.024287884525809215
7,22,10,11,0.17065433132642835
7,22,10,7,0.1889307175151718
7,22,10,9,0.17488533925829225
7,22,10,10,0.03497534438476406
7,22,10,8,0.17488698973975933
7,22,10,6,7.621211362987129e-6
7,22,10,4,0.03014501687828837
7,22,10,3,0.0347464088061514
7,22,10,5,0.13137616089672108
7,22,10,1,0.03510418545725125
7,22,19,2,0.4048603188517568
7,22,19,3,0.03627354907127931
7,22,19,1,0.558866132076964
7,22,17,2,0.3140141042490688
7,22,17,3,0.029672195027223885
7,22,17,5,0.3343194746289744
7,22,17,1,0.3219942260947331
7,22,8,7,0.2702758399393323
7,22,8,4,0.04510499847387676
7,22,8,9,0.05009121167490355
7,22,8,10,0.05009121167490355
7,22,8,2,2.96300399285481e-6
7,22,8,3,0.05021949743487781
7,22,8,5,0.183823328378196
7,22,8,8,0.04808998066043547
7,22,8,6,0.2563697183108834
7,22,8,1,0.0459312504485983
7,22,22,3,1.0
7,22,6,2,0.10061119859428388
7,22,6,16,0.10049999209669724
7,22,6,7,0.09749153786939083
7,22,6,9,0.09970357004336787
7,22,6,10,0.09970357004336787
7,22,6,8,0.0963965673153842
7,22,6,6,0.09999406006849658
7,22,6,4,0.09983017333848947
7,22,6,3,0.0190141272022822
7,22,6,5,0.08989420727345915
7,22,6,1,0.0968609961547808
7,22,4,2,0.1001280040456962
7,22,4,11,0.09562366838407454
7,22,4,7,0.09772733037822046
7,22,4,9,0.10013311596673236
7,22,4,10,0.019060084400496977
7,22,4,8,0.0968183463334823
7,22,4,6,0.1002471526005721
7,22,4,4,0.09753471033850467
7,22,4,3,0.10008196344946242
7,22,4,5,0.09011240986560559
7,22,4,1,0.10253321423715232
7,22,3,7,0.10938459823976047
7,22,3,4,0.10836720692309613
7,22,3,9,0.11207730267354671
7,22,3,10,0.10056164577171989
7,22,3,2,0.11207710815471679
7,22,3,3,0.021333584459116418
7,22,3,5,0.10086150693637715
7,22,3,8,0.10836720692309613
7,22,3,6,0.11220493954651693
7,22,3,1,0.11476490037205332
7,22,5,2,0.07291666016332202
7,22,5,16,0.0718452857106209
7,22,5,7,0.0705176543975239
7,22,5,10,0.07236192507520259
7,22,5,8,0.06986043587917018
7,22,5,6,0.07233954977299853
